rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
3816,GD,15m,state_session=lunch + state_ext=neutral,short,rejected,rejected_unsupported,1282,False,545,False,7.255850806460625e-05,0.0004848209136915112,state_session=lunch,-4.3680919702455945e-05,0.7695300415036257,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6804,False,False
3817,PYPL,15m,state_session=lunch + state_ext=neutral,short,rejected,rejected_unsupported,1263,False,533,False,6.87216863472598e-05,0.00026041601926434546,state_session=lunch,-4.519492179262189e-05,0.8242294619254598,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7210,False,False
3818,XRP/USD,15m,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,3654,False,2106,False,9.650610074369243e-06,7.656116224504035e-05,state_slope=flat,-5.013761326280279e-05,0.9648164053040764,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8275,False,False
3819,IWM,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,3600,False,1558,False,-0.00012078059371777299,0.0002600009794122097,state_slope=flat,-5.018425997002754e-05,0.7374419817152083,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6550,False,False
3820,IWM,15m,state_session=afternoon + state_slope=flat,short,rejected,rejected_unsupported,3603,False,1558,False,-0.00012078059371777299,0.0002600009794122097,state_slope=flat,-5.018425997002754e-05,0.7374419817152083,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6551,False,False
3821,ETN,15m,state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,1195,False,549,False,-0.000434974261009085,9.085483107734705e-05,state_slope=uptrend,-5.099639268096618e-05,0.6764744356495571,0,0000,0.0,0,8,2,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6071,False,False
3822,DOT/USD,15m,state_session=morning + state_ext=neutral,short,rejected,rejected_unsupported,10441,False,4652,False,9.61143863734017e-05,4.1043511359299875e-05,state_ext=neutral,-5.346932170676211e-05,0.6573356574278459,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5921,False,False
3823,BCH/USD,15m,state_session=morning + state_ext=neutral,short,rejected,rejected_unsupported,10776,False,4595,False,0.00016584033510945543,4.342367303784931e-05,state_session=morning,-5.5458435131784076e-05,0.4400875446693697,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4233,False,False
3824,PSX,15m,state_session=lunch + state_ext=neutral,short,rejected,rejected_unsupported,1264,False,514,False,0.0005219805010862128,0.0008131794467453979,state_session=lunch,-5.55294873959152e-05,0.22933465123825414,0,0000,0.0,0,8,2,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2513,False,False
3825,GS,15m,state_session=morning + state_slope=flat,short,rejected,rejected_unsupported,500,False,164,False,-0.0006749636463554721,0.0001818033314269405,state_session=morning,-5.6288018421153424e-05,0.35832979293637246,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3542,False,False
3826,ABT,15m,state_session=lunch + state_ext=neutral,short,rejected,rejected_unsupported,1333,False,575,False,0.00046812691763493556,0.0002865982680614146,state_session=lunch,-5.916091558085256e-05,0.055528263510356,0,0000,0.0,0,8,1,2,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,869,False,False
3827,XRP/USD,15m,state_session=morning + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,3324,False,1431,False,-5.783338209356526e-05,9.07717007710585e-06,state_session=morning + state_ext=neutral,-6.628369216969012e-05,0.8589024730147092,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7495,False,False
3828,TSM,15m,state_session=lunch + state_slope=downtrend,short,rejected,rejected_unsupported,523,False,228,False,-0.0004894969586047375,0.0003868811122201735,state_session=lunch,-6.674207403378876e-05,0.48628626294041943,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4586,False,False
3829,UNI/USD,15m,state_ext=neutral + state_vol=mid_vol,short,rejected,rejected_unsupported,7642,False,2981,False,-8.284843909307324e-05,4.9314030574694316e-05,state_ext=neutral,-7.14396938021339e-05,0.7754585030302983,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6854,False,False
3830,DOT/USD,15m,state_ext=neutral + state_vol=mid_vol,short,rejected,rejected_unsupported,7510,False,3396,False,7.637760408994218e-05,2.1306729075840345e-05,state_ext=neutral,-7.320610399022164e-05,0.7584108959558344,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6706,False,False
3831,HON,15m,state_session=lunch + state_ext=neutral,short,rejected,rejected_unsupported,1338,False,535,False,-9.50620450353342e-05,0.00012119749627368869,state_session=lunch,-7.374629336248442e-05,0.7942045024421949,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6987,False,False
3832,VEA,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,507,False,170,False,8.412174246094757e-05,0.0004941186881948336,state_session=morning + state_slope=uptrend,-7.555617431519354e-05,0.8718496090487111,0,0000,0.0,0,8,2,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7602,False,False
3833,USO,15m,state_session=lunch + state_slope=flat,short,rejected,rejected_unsupported,1519,False,564,False,-0.0002794503207482343,0.00017896272007232475,state_session=lunch,-7.856063906012335e-05,0.523967562238439,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4901,False,False
3834,UNH,15m,state_session=lunch + state_slope=uptrend,short,rejected,rejected_unsupported,566,False,266,False,-0.00012633956547874296,0.0011177986108949348,state_session=lunch,-7.871736739824275e-05,0.7816185467662098,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6901,False,False
3835,XRP/USD,15m,state_session=afternoon + state_slope=downtrend,short,rejected,rejected_unsupported,3767,False,1409,False,-2.64512578625722e-05,4.04592943080989e-05,state_session=afternoon,-8.138247558894055e-05,0.9278832608523033,0,0000,0.0,0,6,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8018,False,False
3836,AXP,15m,state_session=lunch + state_slope=downtrend,short,rejected,rejected_unsupported,527,False,244,False,-0.00018486096814733966,0.00043795530458346583,state_slope=downtrend,-8.248669788372714e-05,0.6942950004439443,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6222,False,False
3837,XLI,15m,state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,1488,False,607,False,-0.0002477434229906545,0.00022257520771742532,state_slope=uptrend,-8.407957586610521e-05,0.49190574009231325,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4626,False,False
3838,VOO,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,682,False,262,False,-0.00038419602211616595,0.00010372571720782534,state_slope=flat,-8.749720349104847e-05,0.4288232065094937,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4134,False,False
3839,GD,15m,state_session=lunch + state_slope=flat,short,rejected,rejected_unsupported,381,False,119,False,2.6784443068645652e-05,0.0004390468486955506,state_session=lunch,-8.945498469841654e-05,0.9479624506547351,0,0000,0.0,0,8,1,2,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8153,False,False
3840,COST,15m,state_session=morning + state_slope=downtrend,short,rejected,rejected_unsupported,417,False,202,False,-5.242640807492789e-06,0.0001386221018322031,state_slope=downtrend,-9.514480930016857e-05,0.9913875167859147,0,0000,0.0,0,7,1,2,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8504,False,False
3841,GLD,15m,state_session=morning + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,2099,False,795,False,9.410424441686205e-05,0.0005437005068755496,state_session=morning + state_slope=downtrend,-9.555343569627533e-05,0.7289141734963085,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6478,False,False
3842,PANW,15m,state_session=lunch + state_ext=neutral + state_slope=flat,long,rejected,sample_starved_unsupported,383,False,78,False,0.0026414379924185097,0.0008758400254906084,state_slope=flat,-9.759604237681097e-05,3.132700619046247e-05,0,0000,0.0,0,7,0,7,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,42,True,False
3843,PANW,15m,state_session=lunch + state_slope=flat,long,rejected,sample_starved_unsupported,385,False,78,False,0.0026414379924185097,0.0008758400254906084,state_slope=flat,-9.759604237681097e-05,3.132700619046247e-05,0,0000,0.0,0,7,0,7,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,43,True,False
3844,IBB,15m,state_session=lunch + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,523,False,251,False,-0.00013805422419528596,0.00046839664803557734,state_session=lunch + state_ext=neutral,-9.908221763924027e-05,0.6712567332066952,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6022,False,False
3845,KBE,15m,state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,1373,False,636,False,-2.5084628112479775e-05,0.0005986943716601522,state_slope=uptrend,-0.00010441284836040474,0.9303943974491788,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8037,False,False
3846,ETN,15m,state_ext=neutral + state_vol=mid_vol,short,rejected,rejected_unsupported,1429,False,527,False,-0.00024843539185884797,0.00027739370022758405,state_vol=mid_vol,-0.00010565338598259017,0.8101942341139519,0,0000,0.0,0,8,2,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7104,False,False
3847,KRE,15m,state_session=lunch + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,448,False,262,False,0.0001479522330189464,0.0007853195316781106,state_session=lunch + state_slope=uptrend,-0.00010802698937662614,0.6467420356741631,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5842,False,False
3848,XRT,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,556,False,211,False,-0.00028696554832651513,0.00013896200477804375,state_session=lunch,-0.00010869986983643958,0.5741965318445479,0,0000,0.0,0,6,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5309,False,False
3849,IYT,15m,state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,1276,False,562,False,0.000117981394575153,0.0008027437540529767,state_slope=uptrend,-0.00011261807951208561,0.7716301482863956,0,0000,0.0,0,8,1,2,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6821,False,False
3850,PG,15m,state_session=lunch + state_slope=downtrend,short,rejected,rejected_unsupported,523,False,257,False,4.800304667049265e-05,0.0002354131945449899,state_session=lunch,-0.00012120593537647738,0.8808135132238113,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7664,False,False
3851,META,15m,state_session=lunch + state_ext=neutral,short,rejected,rejected_unsupported,1299,False,505,False,-7.709648465751587e-05,1.2395380048349391e-05,state_ext=neutral,-0.00012335119373852645,0.8479712384374276,0,0000,0.0,0,6,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7410,False,False
3852,MA,15m,state_session=morning + state_ext=neutral,short,rejected,rejected_unsupported,1302,False,509,False,-0.00022442417875228945,0.0001379217018906004,state_session=morning,-0.000127765643894323,0.6237303630419928,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5681,False,False
3853,DBA,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,273,False,111,False,0.00013282900254173947,0.00027099776815612376,state_slope=downtrend,-0.00012863840963292492,0.6411453184459717,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5803,False,False
3854,DBA,15m,state_session=lunch + state_slope=downtrend,short,rejected,rejected_unsupported,279,False,111,False,0.00013282900254173947,0.00027099776815612376,state_slope=downtrend,-0.00012863840963292492,0.6411453184459717,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5804,False,False
3855,XLK,15m,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,2575,False,1260,False,0.0001522115178950232,9.380956576346565e-05,state_slope=uptrend,-0.0001378703783419387,0.6276299295438843,0,0000,0.0,0,8,2,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5716,False,False
3856,LIN,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,419,False,194,False,-0.00020787654137399252,0.0003008321813510744,state_slope=uptrend,-0.00016084154821760125,0.6735010724604484,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6045,False,False
3857,XRT,15m,state_session=lunch + state_slope=downtrend,short,rejected,rejected_unsupported,569,False,220,False,-0.0003500975011470183,7.583005195754058e-05,state_session=lunch,-0.00017183182265694276,0.48305918744476606,0,0000,0.0,0,6,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4561,False,False
3858,IYT,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,456,False,194,False,5.6753057494313025e-05,0.0007415154169721367,state_slope=uptrend,-0.0001738464165929256,0.9418822234804913,0,0000,0.0,0,8,2,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8112,False,False
3859,VTI,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,679,False,269,False,-0.00042136960078177697,6.102026837681313e-05,state_slope=flat,-0.00017697732203848234,0.38682266937537557,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3781,False,False
3860,CSX,15m,state_session=morning + state_slope=uptrend,short,rejected,rejected_unsupported,484,False,220,False,-0.00027546504925665097,0.0004485215508099688,state_slope=uptrend,-0.00017863989243735017,0.6217488909497786,0,0000,0.0,0,7,1,2,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5663,False,False
3861,XRT,15m,state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,1387,False,648,False,-0.00011124895416455163,0.0003146785989400073,state_slope=uptrend,-0.00018234661225307024,0.7836990344473118,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6916,False,False
3862,ABBV,15m,state_ext=neutral + state_vol=high_vol,short,rejected,rejected_unsupported,1207,False,586,False,-0.0008083901113561966,-0.0001709930247629826,state_ext=neutral,-0.00018876429515262533,0.055617531684188926,0,0000,0.0,0,2,2,5,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,870,False,False
3863,PG,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,516,False,251,False,5.349355121788557e-05,0.0002409036990923828,state_session=lunch + state_ext=neutral,-0.00020249124231229578,0.8694777589996538,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7579,False,False
3864,ADA/USD,15m,state_session=morning + state_slope=downtrend,short,rejected,rejected_unsupported,1391,False,726,False,0.00017625949107469247,4.821494076520994e-05,state_slope=downtrend,-0.0002034066355203577,0.8019880514464177,0,0000,0.0,0,8,2,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7049,False,False
3865,AMGN,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,432,False,221,False,-0.0001645743040967892,0.0002042477397062406,state_session=lunch + state_ext=neutral,-0.0002085130988510071,0.6613687289411498,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5947,False,False
3866,UPS,15m,state_session=lunch + state_slope=flat,short,rejected,rejected_unsupported,310,False,132,False,0.000816759434277666,0.001349767802623343,state_slope=flat,-0.00021009051514804587,0.15496996177513922,0,0000,0.0,0,8,1,2,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1839,False,False
3867,BCH/USD,15m,state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,7554,False,2797,False,0.00024258695856529177,0.00012017029649368565,state_slope=uptrend,-0.00022290980871240645,0.35525674350486525,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3508,False,False
3868,IYT,15m,state_session=afternoon + state_slope=uptrend,short,rejected,rejected_unsupported,459,False,199,False,2.0775973705354716e-06,0.0006868399568483592,state_slope=uptrend,-0.00022852187671670312,0.9978400546552404,0,0000,0.0,0,8,2,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8560,False,False
3869,MPC,15m,state_session=lunch + state_ext=neutral,short,rejected,rejected_unsupported,1198,False,483,False,-8.639442852311636e-05,0.0005170944972599548,state_session=lunch,-0.00023929503017727219,0.8448961780113411,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7374,False,False
3870,NEE,15m,state_session=afternoon + state_slope=uptrend,short,rejected,rejected_unsupported,526,False,190,False,4.4514457573733685e-05,0.0001174134971145154,state_slope=uptrend,-0.00024369775192406795,0.9515159523945629,0,0000,0.0,0,8,2,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8176,False,False
3871,AMGN,15m,state_session=lunch + state_slope=downtrend,short,rejected,rejected_unsupported,460,False,229,False,-0.00022736377414660686,0.00014145826965642296,state_session=lunch,-0.000247835083934388,0.5386554507291947,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5020,False,False
3872,AEP,15m,state_session=lunch + state_slope=uptrend,short,rejected,rejected_unsupported,481,False,266,False,-0.00016006567855736644,0.00012851544684798263,state_session=lunch,-0.0002524303255018705,0.6848781795632537,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6145,False,False
3873,UBER,15m,state_session=morning + state_ext=stretched_down + state_slope=downtrend,long,rejected,sample_starved_unsupported,156,False,71,False,0.0026374913828209135,0.0029275928536830155,state_session=morning + state_ext=stretched_down,-0.0002585373907873275,0.005843549981920493,0,0000,0.0,0,8,0,7,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,217,False,False
3874,EFA,15m,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,555,False,259,False,-8.030270148434141e-06,3.8024166254141185e-05,state_slope=uptrend,-0.000263360815987525,0.9820050976991432,0,0000,0.0,0,8,2,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8422,False,False
3875,VWO,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,481,False,180,False,2.454618766853702e-05,0.0004086005997287519,state_session=morning + state_slope=uptrend,-0.00026503359768291447,0.9591070183764752,0,0000,0.0,0,8,1,2,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8237,False,False
3876,LLY,15m,state_session=lunch + state_slope=downtrend,short,rejected,rejected_unsupported,463,False,237,False,-0.00018641015617797704,0.0007150962841380925,state_session=lunch,-0.0002717943940775286,0.6560571680655063,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5911,False,False
3877,MS,15m,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,468,False,150,False,-0.0007601300245280629,0.00023504098207560047,state_session=morning,-0.0002907533995842325,0.2245344822010038,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2469,False,False
3878,AEP,15m,state_session=lunch + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,461,False,266,False,-0.00016006567855736644,0.00012851544684798263,state_session=lunch + state_ext=neutral,-0.0003022307781269134,0.6848781795632537,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6146,False,False
3879,VTI,15m,state_session=morning + state_slope=uptrend,short,rejected,rejected_unsupported,437,False,195,False,-0.0006695137554990695,-0.0001871238863404794,state_session=morning,-0.00032205275766289236,0.07817514715415963,0,0000,0.0,0,0,0,7,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1145,False,False
3880,BABA,15m,state_session=lunch + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,255,False,126,False,-0.0009225112657258962,0.00013018697446436198,state_session=lunch,-0.0003356584315515079,0.060199649192334004,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,926,False,False
3881,BABA,15m,state_session=lunch + state_slope=flat,long,rejected,rejected_unsupported,256,False,126,False,-0.0009225112657258962,0.00013018697446436198,state_session=lunch,-0.0003356584315515079,0.060199649192334004,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,927,False,False
3882,IVV,15m,state_session=morning + state_slope=uptrend,short,rejected,rejected_unsupported,439,False,193,False,-0.0007257442206976303,-0.00022694234589016053,state_session=morning,-0.00036332720151239654,0.05131987127755999,0,0000,0.0,0,0,0,7,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,819,False,False
3883,LLY,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,399,False,209,False,-0.0002931244405216524,0.0006083819997944172,state_session=lunch,-0.00037850867842120393,0.5046398309537754,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4730,False,False
3884,HON,15m,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,469,False,161,False,7.361623642766833e-05,0.0002898757777366912,state_session=morning,-0.00039835832515451293,0.904471095998413,0,0000,0.0,0,8,2,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7847,False,False
3885,BAC,15m,state_session=lunch + state_slope=downtrend,short,rejected,rejected_unsupported,508,False,195,False,-0.0005134725125655514,0.0002461231045408637,state_session=lunch,-0.00039959659381925196,0.3343896124856025,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3350,False,False
3886,AMZN,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,469,False,204,False,-0.0004043583619622866,0.0001722922001917242,state_session=lunch + state_ext=neutral,-0.00045687288022577935,0.42230977867060804,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4061,False,False
3887,BAC,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,470,False,191,False,-0.0005794123251228859,0.00018018329198352914,state_session=lunch,-0.0004655364063765865,0.2821570976385668,0,0000,0.0,0,7,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2907,False,False
3888,CSX,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,407,False,185,False,-0.0005841206985925898,0.00013986590147402995,state_slope=uptrend,-0.00048729554177328905,0.3388149825107085,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3389,False,False
3889,AMZN,15m,state_session=lunch + state_slope=downtrend,short,rejected,rejected_unsupported,513,False,229,False,-0.00047462971779237655,0.00010202084436163424,state_session=lunch,-0.0005189459964489663,0.33768285776964135,0,0000,0.0,0,6,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3375,False,False
3890,XRP/USD,15m,state_session=afternoon + state_ext=stretched_down + state_slope=downtrend,long,rejected,sample_starved_unsupported,454,False,63,False,0.003666693630698894,0.003999783078528223,state_session=afternoon + state_ext=stretched_down,-0.0005620519774889921,0.0379946663636237,0,0000,0.0,0,8,0,7,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,671,False,False
3891,ELV,15m,state_session=lunch + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,396,False,218,False,-0.0006161629363443839,0.000464461810877818,state_session=lunch + state_ext=neutral,-0.0005772820572526123,0.2610181350879248,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2744,False,False
3892,HUM,15m,state_session=morning + state_ext=stretched_down + state_slope=downtrend,long,rejected,sample_starved_unsupported,173,False,39,False,0.00593044205042244,0.003864222388998686,state_session=morning + state_ext=stretched_down,-0.0006128944774717194,0.00716980440895898,0,0000,0.0,0,8,0,7,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,242,False,False
3893,ARKW,15m,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,165,False,132,False,0.0005511544062836135,0.0007539090654876835,state_slope=downtrend,-0.0006546158753637483,0.876576074448979,0,0000,0.0,0,8,2,1,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7641,False,False
3894,PSX,15m,state_session=lunch + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,440,False,241,False,-9.496681444101166e-05,0.0001962321312181734,state_session=lunch,-0.0006724768029231396,0.8277962852323288,0,0000,0.0,0,8,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7234,False,False
3895,JD,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,527,False,257,False,-2.1674395648673457e-05,2.9059066182228288e-05,state_ext=neutral + state_slope=downtrend,-0.0008392007196014475,0.9490258630014046,0,0000,0.0,0,6,0,3,0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8163,False,False
